Wikipedia movie ID,Freebase movie ID,IMDB character ID,IMDB actor ID,IMDB movie ID,Character name,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,actor_date_of_birth,movie_release_date,ethn_name,race,character_description_imdb,actor_description_imdb
2229321,/m/06xpdt,,,,Steve Martin,M,1.91,/m/07bch9,James Stewart,/m/0k73vg,/m/0gz5m2v,/m/044qx,1908-05-20,1953-05-21,Scottish,European,,
2229321,/m/06xpdt,,,,,F,1.7,,Joanne Dru,/m/0k73vm,,/m/04qc1y,1922-01-31,1953-05-21,,,,
2229321,/m/06xpdt,,,,,M,,,Dan Duryea,/m/0k73vs,,/m/05c1cm,1907-01-23,1953-05-21,,,,
2229321,/m/06xpdt,,,,,M,1.63,,Harry Morgan,/m/03jps4r,,/m/02h0f3,1915-04-10,1953-05-21,,,,
3829646,/m/0b24ld,,nm0005386,tt0088461,,F,1.7,/m/047l_90,Cecilia Roth,/m/0cg2q9z,,/m/08h95m,1956-08-08,1984-10-25,,,,
3829646,/m/0b24ld,,nm0560962,tt0088461,,F,1.61,/m/03ttfc,Carmen Maura,/m/0jshjd,,/m/089m1l,1945-09-15,1984-10-25,Spanish,European,,"Carmen Maura. Actress: Women on the Verge of a Nervous Breakdown. Descendant of the conservative Spanish politician Antonio Maura, Carmen lead an art gallery and appeared in various roles in night- clubs. With Tigres de papel (1977) she had her first successful appearance on the movie screen and thereafter she worked at the theatre, the movies and in TV productions. Although she played dramatic roles, too, her most important genre..."
3829646,/m/0b24ld,,nm0544330,tt0088461,,F,,,Kiti Manver,/m/0cfz_0v,,/m/07yd8vw,1953-05-11,1984-10-25,,,,
3829646,/m/0b24ld,,nm0483942,tt0088461,,F,,,Chus Lampreave,/m/0cg33vh,,/m/0ftbkt,1930-12-11,1984-10-25,,,,
3310726,/m/094x3b,ch6666,nm0000001,tt0038262,Johnny Parkson Riggs,M,1.75,/m/01qhm_,Fred Astaire,/m/0k88bk,/m/0h184zr,/m/0h953,1899-05-10,1945-11-20,German,European,,
3310726,/m/094x3b,,nm0107082,tt0038262,,F,,,Lucille Bremer,/m/0k88bq,,/m/046p1w,1917-02-21,1945-11-20,,,,
3310726,/m/094x3b,,nm0604656,tt0038262,,M,,,Frank Morgan,/m/0k88bw,,/m/012dpb,1890-06-01,1945-11-20,,,,"Frank Morgan. Actor: The Wizard of Oz. Jovial, somewhat flamboyant Frank Morgan (born Francis Wuppermann) will forever be remembered as the title character in The Wizard of Oz (1939), but he was a veteran and respected actor long before he played that part, and turned in outstanding performances both before and after that film. One of 11 children of a wealthy manufacturer, Morgan followed his older brother, Ralph Morgan (born..."
3310726,/m/094x3b,,nm0622450,tt0038262,,F,,,Mildred Natwick,/m/0k88c0,,/m/09px0t,1905-06-19,1945-11-20,,,,
2286574,/m/070_46,,,,,M,,,Howard Vernon,/m/02vc5ts,,/m/0808sl,1914-07-15,1977-01-01,,,,
12491178,/m/02w8t1b,ch6399,nm0000609,tt0937391,Vet,M,1.83,/m/0x67,Ving Rhames,/m/03l178t,/m/0h2cpzc,/m/032zg9,1959-05-12,2007-01-01,African American,African,,
12491178,/m/02w8t1b,,nm0007210,tt0937391,,M,1.7,/m/041rx,Saul Rubinek,/m/03l178b,,/m/0652ty,1948-07-02,2007-01-01,Jewish,Middle Eastern,,
12491178,/m/02w8t1b,,nm0786417,tt0937391,,M,1.8,,Corey Sevier,/m/03l178h,,/m/06qp97,1984-07-03,2007-01-01,,,,
12491178,/m/02w8t1b,ch8445,nm0001744,tt0937391,Max,M,1.8,/m/06gbnc,Tom Sizemore,/m/03l178n,/m/0h2pr2q,/m/025j1t,1961-11-29,2007-01-01,Welsh,European,,
12491178,/m/02w8t1b,,nm1634769,tt0937391,,F,,,Grace Kosaka,/m/09j0771,,/m/04n4l_q,1973-11-05,2007-01-01,,,,
12491178,/m/02w8t1b,,nm0197664,tt0937391,,F,,,Cynthia Dale,/m/0cgb6fj,,/m/05zkn5,1961-01-01,2007-01-01,,,,
6795113,/m/0gp9cs,,nm0015001,tt2373668,Sivakumar,M,1.8,/m/029f2r,Ajith Kumar,/m/09l46rm,/m/0gz5cg9,/m/06c53w,1971-05-01,1997-01-01,Sindhi,Indian,,
6795113,/m/0gp9cs,,nm0784521,tt2373668,,M,,/m/01rv7x,Senthil,/m/09l46rw,,/m/084g7n,1951-03-23,1997-01-01,Tamil,Indian,,"Senthil. Actor: Jeans. Senthil was born on 23 March 1951 in Llanjambore, India. He is an actor, known for Jeans (1998), Muthu (1995) and Indian (1996). He is married to Kalaiselvi."
6795113,/m/0gp9cs,,nm0542478,tt2373668,,M,,,Manivannan,/m/09l46s2,,/m/0d8cr0,1950-05-03,1997-01-01,,,,
6795113,/m/0gp9cs,,nm1129966,tt2373668,,M,,,Goundamani,/m/04hts9d,,/m/05nqnp,1950-03-18,1997-01-01,,,,
30173306,/m/0g59khw,,nm0149822,tt0112272,,M,1.83,/m/0bpjh3,Mithun Chakraborty,/m/0gvwn56,,/m/04c636,1950-06-16,1995-01-06,Bengali,Asian,,
30173306,/m/0g59khw,,nm0787582,tt0112272,,M,,,Farooq Shaikh,/m/0gvz_g4,,/m/0cqyvd,1948-03-25,1995-01-06,,,,
30173306,/m/0g59khw,,nm0159159,tt0112272,,M,,,Prem Chopra,/m/0gv_cpt,,/m/03fw60,1935-09-23,1995-01-06,,,,
30173306,/m/0g59khw,,nm0004334,tt0112272,,F,1.7,/m/0dryh9k,Rekha Ganesan,/m/0gw0whl,,/m/06wvfq,1954-10-10,1995-01-06,Indian,Indian,,"Rekha. Actress: Koi... Mil Gaya. Bhanurekha was born in the Tamil-speaking Ganesan household on October 10, 1954. Her dad was the popular Tamil actor, Gemini, while her mom was a popular Telugu actress, Pushpavalli. She has seven sisters and one brother. One of her sisters is Dr. Kamala Selvaraj, while another one, Radha, lives in San Francisco with a son named Naveed, who is being readied to act in Bollywood..."
30173306,/m/0g59khw,ch3720,nm0368990,tt0112272,Judge,F,,/m/0dryh9k,Rohini Hattangadi,/m/0gw4jds,/m/0h8lr12,/m/0cld6t,1955-04-11,1995-01-06,Indian,Indian,,
32852698,/m/0b4bp1l,ch401,nm0001479,tt0023479,Doris Blake,F,1.61,,Carole Lombard,/m/0h2qpks,/m/0h2qpkw,/m/0c2ry,1908-10-06,1932-01-01,,,,
32852698,/m/0b4bp1l,,nm0804375,tt0023479,,F,,,Alison Skipworth,/m/0h40wyx,,/m/0285lqc,1863-07-25,1932-01-01,,,,
32852698,/m/0b4bp1l,,nm0004820,tt0023479,,M,,,Chester Morris,/m/0h41_8d,,/m/011_pk,1901-02-16,1932-01-01,,,,
32852698,/m/0b4bp1l,,nm0000026,tt0023479,,M,1.87,,Cary Grant,/m/0h420c4,,/m/09qh1,1904-01-18,1932-01-01,,,,
14356649,/m/03d1jcp,,,,,M,,,Hannes Messemer,/m/04m7dmf,,/m/02ppmgp,1924-05-17,1957-01-01,,,,
14356649,/m/03d1jcp,,,,,M,1.77,,Mario Adorf,/m/04m7dml,,/m/07n94_,1930-09-08,1957-01-01,,,,
14356649,/m/03d1jcp,,,,,M,,,Werner Peters,/m/07y6rpj,,/m/04lj1ct,1918-07-07,1957-01-01,,,,
14356649,/m/03d1jcp,,,,,M,,,Claus Holm,/m/09j0nwc,,/m/04y95k_,1918-08-04,1957-01-01,,,,
33144131,/m/0gfrkw7,,,,,F,,,Denise Dowse,/m/0gfrkxn,,/m/0c1h0c8,1958-02-21,2010-01-01,,,,
33144131,/m/0gfrkw7,,,,,M,1.778,,Greg Germann,/m/0gm136b,,/m/03mbrr,1958-02-26,2010-01-01,,,,
33144131,/m/0gfrkw7,,,,,F,1.73,,Beth Broderick,/m/0gm1vx7,,/m/02zyhz,1959-02-24,2010-01-01,,,,
33144131,/m/0gfrkw7,,,,,M,1.77,/m/044038p,J. R. Bourne,/m/0gm2ks5,,/m/080q78,1970-04-08,2010-01-01,,,,
33144131,/m/0gfrkw7,,,,,F,1.63,,Ashley Rickards,/m/0gm2vtc,,/m/04y6s2q,1992-05-04,2010-01-01,,,,
1940449,/m/067p6m,ch7888,nm0121559,tt0107978,RoboCop,M,,,Robert John Burke,/m/02vb9bm,/m/0h3w0g,/m/0fw0l9,1960-09-12,1993-11-05,,,,
1940449,/m/067p6m,ch6147,nm0000262,tt0107978,Anne Lewis,F,1.68,,Nancy Allen,/m/03jq9tw,/m/02x5ffx,/m/06fd01,1950-06-24,1993-11-05,,,,
1940449,/m/067p6m,ch3178,nm0001800,tt0107978,The CEO,M,1.78,,Rip Torn,/m/09hylkf,/m/0h5ln5p,/m/02js_6,1931-02-06,1993-11-05,,,,
1940449,/m/067p6m,,nm0145284,tt0107978,,M,,,John Castle,/m/02vd18y,,/m/0b_tgg,1940-01-14,1993-11-05,,,,
1940449,/m/067p6m,,nm0005007,tt0107978,,F,1.73,/m/05sf2x,Jill Hennessy,/m/09hylkl,,/m/0335qg,1968-11-25,1993-11-05,Italian,European,,
1940449,/m/067p6m,,nm0538683,tt0107978,,M,1.62,/m/01336l,Mako,/m/09hylkr,,/m/04bdlg,1933-12-10,1993-11-05,Asian,Asian,,
1940449,/m/067p6m,,nm0001634,tt0107978,,F,1.689,/m/0bh91q8,CCH Pounder,/m/03jq6fj,,/m/054v3p,1952-12-25,1993-11-05,,,,
1940449,/m/067p6m,,nm0740535,tt0107978,,M,1.75,,Stephen Root,/m/0h42xyy,,/m/0309lm,1951-11-17,1993-11-05,,,,"Stephen Root. Actor: Barry. Stephen Root, one of today's most prolific character actors, is currently starring in HBO's hit series Barry, for which he received a Best Supporting Actor Emmy Nomination. Barry has been nominated for multiple Emmy's and Golden Globes, and has been renewed through season four. Stephen recently starred in Amazon's drama Uncle Frank (2020) and plays a role in the Michael Morris feature directorial debut To Leslie..."
1940449,/m/067p6m,,nm0233306,tt0107978,,M,,/m/0x67,Robert Doqui,/m/03jpnrq,,/m/0jwkl_,1934-04-20,1993-11-05,African American,African,,
1940449,/m/067p6m,,nm0675066,tt0107978,,M,,/m/0x67,Felton Perry,/m/03jqhnw,,/m/08thjw,1945-09-11,1993-11-05,African American,African,,
1940449,/m/067p6m,,nm0752802,tt0107978,,F,,/m/01g7zj,Remy Ryan,/m/03jsy9s,,/m/08thc8,1984-01-24,1993-11-05,Mexican,Latino,,
1940449,/m/067p6m,,nm0901926,tt0107978,,M,,,Daniel von Bargen,/m/03js_16,,/m/07trgt,1950-06-05,1993-11-05,,,,
1940449,/m/067p6m,,nm0519023,tt0107978,,F,,/m/0cn68,Jodi Long,/m/0cg6tm2,,/m/0fn0bh,1954-01-07,1993-11-05,,,,
1940449,/m/067p6m,,nm0692663,tt0107978,,M,,,John Posey,/m/0dgkt60,,/m/0d4p29b,1956-02-07,1993-11-05,,,,
1940449,/m/067p6m,ch8551,nm0925966,tt0107978,Fleck,M,1.8,,Bradley Whitford,/m/0h573ld,/m/0h573lg,/m/0335fp,1959-10-10,1993-11-05,,,,
1940449,/m/067p6m,,nm0027454,tt0107978,,M,,,Stanley Anderson,/m/0h721f5,,/m/02qbmxr,1939-10-23,1993-11-05,,,,
18496109,/m/04f57qz,,,,,F,,,Nina Proll,/m/0gb5ks5,,/m/09gqksc,1974-01-12,2000-01-01,,,,
18496109,/m/04f57qz,,,,,F,1.73,,Goya Toledo,/m/0gb5ksc,,/m/0czn1d,1969-09-24,2000-01-01,,,,
18496109,/m/04f57qz,,,,,M,,,Simon Schwarz,/m/0gb5ksj,,/m/09rl4rk,1971-01-10,2000-01-01,,,,
18496109,/m/04f57qz,,,,,M,,,Martin Feifel,/m/0gb5ksp,,/m/0k7_09,1964-06-16,2000-01-01,,,,
6795107,/m/0gp9cf,,nm0419707,tt2378334,Janaki,F,,/m/0dryh9k,Sujatha,/m/0gggb1x,/m/0h80gh5,/m/04ygpmd,1952-12-10,1998-05-15,Indian,Indian,,
6795107,/m/0gp9cf,ch6002,nm0015001,tt2378334,Jeeva,M,1.8,/m/029f2r,Ajith Kumar,/m/03lrqwh,/m/0gz5c8p,/m/06c53w,1971-05-01,1998-05-15,Sindhi,Indian,,
6795107,/m/0gp9cf,,nm0801264,tt2378334,Divya,F,1.67,/m/02sch9,Simran Bagga,/m/03jrljm,/m/0j8pr2s,/m/04cmrt,1976-04-04,1998-05-15,Punjabi,Indian,,
6795107,/m/0gp9cf,,nm1129966,tt2378334,Dhandabani,M,,,Goundamani,/m/07y60md,/m/0h8pzyy,/m/05nqnp,1950-03-18,1998-05-15,,,,
6795107,/m/0gp9cf,,nm0784521,tt2378334,Michael Jackson,M,,/m/01rv7x,Senthil,/m/07y60mk,/m/0j8pr28,/m/084g7n,1951-03-23,1998-05-15,Tamil,Indian,,
6795107,/m/0gp9cf,,nm1166534,tt2378334,,M,,/m/01rv7x,Venniradai Moorthy,/m/09l46r5,,/m/04y8lps,1936-01-01,1998-05-15,Tamil,Indian,,
20433908,/m/04zw7qc,,nm0006369,tt0283844,,M,,/m/02y_9mh,Ashok Kumar,/m/052h9m4,,/m/03f22dp,1911-10-13,1971-01-01,,,,
20433908,/m/04zw7qc,ch1295,nm0868639,tt0283844,Meera,F,1.61,,Nanda,/m/05nvbf8,/m/0h750yt,/m/0cfwj7,1939-01-08,1971-01-01,,,,
20433908,/m/04zw7qc,,nm0695199,tt0283844,Shikari Banhe Khan Bhopali,M,1.7,/m/0dryh9k,Pran Sikhand,/m/0dj2jvj,/m/0dj2jvd,/m/05nw9m,1920-02-12,1971-01-01,Indian,Indian,,
103022,/m/0p_ss,,,,Erica,F,1.727,/m/041rx,Jill Clayburgh,/m/02vd2tp,/m/0h2qvnz,/m/01gw8b,1944-04-30,1978-03-05,Jewish,Middle Eastern,,
103022,/m/0p_ss,,,,Martin,M,1.85,,Michael Murphy,/m/05nn4yy,/m/0n9zj11,/m/05xd_v,1938-05-05,1978-03-05,,,,
103022,/m/0p_ss,,,,Charlie,M,,,Cliff Gorman,/m/0cg0qs9,/m/0n9zj5x,/m/0h7hcy,1936-10-13,1978-03-05,,,,
103022,/m/0p_ss,,,,Sue,F,,,Patricia Quinn,/m/0cg9x9b,/m/0n9zjkp,/m/0n8dn1w,1937-06-20,1978-03-05,,,,
103022,/m/0p_ss,,,,Elaine,F,1.68,,Kelly Bishop,/m/0cg8xvr,/m/0n9zjr7,/m/03_28z,1944-02-28,1978-03-05,,,,
103022,/m/0p_ss,,,,Saul,M,1.8,,Alan Bates,/m/02vcrl7,/m/0n9zhzq,/m/015gw6,1934-02-17,1978-03-05,,,,
103022,/m/0p_ss,,,,Patti,F,,,Lisa Lucas,/m/0crwnbd,/m/0n9zjwh,/m/03c9d2r,1961-01-01,1978-03-05,,,,
103022,/m/0p_ss,,,,Jeannette,F,,,Linda Miller,/m/0cs9rb9,/m/0n9zk2g,/m/04zyy39,1942-09-16,1978-03-05,,,,
103022,/m/0p_ss,,,,Dr.Jacobs,M,,,Daniel Seltzer,/m/0n9zkg8,/m/0n9zkgc,/m/04ldxnw,1933-02-13,1978-03-05,,,,
103022,/m/0p_ss,,,,Phil,M,1.75,,Matthew Arkin,/m/0n9zkmn,/m/0n9zkmr,/m/02qfy2h,1960-03-21,1978-03-05,,,,
103022,/m/0p_ss,,,,Tanya,F,,,Penelope Russianoff,/m/0n9zksn,/m/0n9zksr,/m/05xgdxs,1917-11-03,1978-03-05,,,,
103022,/m/0p_ss,,,,Jean,F,,/m/0x67,Novella Nelson,/m/0n9zl1s,/m/0n9zl1w,/m/05kfwth,1939-12-17,1978-03-05,African American,African,,
103022,/m/0p_ss,,,,Edward,M,,,Raymond J. Barry,/m/0n9zl96,/m/0n9zl99,/m/07480_,1939-03-14,1978-03-05,,,,
103022,/m/0p_ss,,,,Herb Rowan,M,,,Ivan Karp,/m/0n9zlkn,/m/0n9zlkr,/m/0k3nxb0,1926-06-04,1978-03-05,,,,
6367133,/m/0g2q1q,,nm1885610,tt1031215,,M,,,John Feldmann,/m/0jv69j,,/m/03f7t1g,1967-06-29,2006-03-21,,,,
6367133,/m/0g2q1q,,nm6810708,tt1031215,,M,,,Greg Avery,/m/0jv68l,,/m/07qv10,1963-01-01,2006-03-21,,,,Greg Avery. Self: Tonight with Trevor McDonald. Greg Avery has been married to Natasha Taylor since 2002. He was previously married to Heather Nicholson.
6367133,/m/0g2q1q,,nm1108017,tt1031215,,M,,,Steven Best,/m/0jv68r,,/m/07pvpp,1955-12-01,2006-03-21,,,,
6367133,/m/0g2q1q,,nm2538762,tt1031215,,M,,,Jerry Vlasak,/m/0jv696,,/m/05w0s3,1958-01-01,2006-03-21,,,,
6367133,/m/0g2q1q,,nm5053183,tt1031215,,M,,,Ronnie Lee,/m/0jv69p,,/m/088k7c,1951-01-01,2006-03-21,,,,
6367133,/m/0g2q1q,,nm0220535,tt1031215,,M,,,Chris DeRose,/m/0ggcg4s,,/m/027nj3y,1948-06-28,2006-03-21,,,,"Chris DeRose. Actor: Desire. Chris DeRose was born on 28 June 1948 in Brooklyn, New York, USA. He is an actor and producer, known for Desire (2006), CHiPs (1977) and Fist of the North Star (1995)."
6367133,/m/0g2q1q,,nm2650334,tt1031215,,M,1.75,/m/0xnvg,Kevin Jonas,/m/0h114zz,,/m/04d_mtq,1987-11-05,2006-03-21,Italian,European,,
6367133,/m/0g2q1q,,nm1059922,tt1031215,,M,,,Paul Watson,/m/0h1l2dk,,/m/01t5nn,1950-12-02,2006-03-21,,,,
1216495,/m/04j34n,,,,,M,,,Hardy Krüger,/m/04d5xxf,,/m/06t0c5,1928-04-12,1957-01-01,,,,
1216495,/m/04j34n,,,,,M,,,Michael Goodliffe,/m/04htryf,,/m/09j7wl,1914-10-01,1957-01-01,,,,
1216495,/m/04j34n,,,,,M,,/m/02w7gg,Jack Gwillim,/m/0cg98w2,,/m/02x3vpm,1909-12-15,1957-01-01,English,European,,
1216495,/m/04j34n,,,,,M,,/m/02w7gg,Alec McCowen,/m/0crtz59,,/m/04076w,1925-05-26,1957-01-01,English,European,,
1216495,/m/04j34n,,,,,M,,,Colin Gordon,/m/0cs9nbc,,/m/07k84c,1911-04-27,1957-01-01,,,,
1216495,/m/04j34n,,,,,M,,,Terence Alexander,/m/0csdcp7,,/m/06q_62,1923-03-11,1957-01-01,,,,
1216495,/m/04j34n,,,,,M,,,Julian Somers,/m/0gbw_7b,,/m/0gbw_7f,1903-11-12,1957-01-01,,,,
1216495,/m/04j34n,,,,,M,,/m/0d7wh,Andrew Faulds,/m/0gdnv9c,,/m/02fkjb,1923-03-01,1957-01-01,,,,
362719,/m/01_mdl,ch6644,nm0001659,tt0078346,Clark Kent,M,1.93,,Christopher Reeve,/m/0hd9fl8,/m/02362,/m/0jrny,1952-09-25,1978-12-10,,,,
362719,/m/01_mdl,ch8019,nm0770730,tt0078346,Vond-Ah,F,,,Maria Schell,/m/0cfzhw6,/m/0hcdy1v,/m/02g5jh,1926-01-15,1978-12-10,,,,
362719,/m/01_mdl,ch178,nm0000885,tt0078346,Otis,M,1.727,,Ned Beatty,/m/0k3z17,/m/027cj5j,/m/02mxw0,1937-07-06,1978-12-10,,,,
362719,/m/01_mdl,ch7300,nm0000432,tt0078346,Lex Luthor,M,1.88,/m/07hwkr,Gene Hackman,/m/0k3z0y,/m/04q78,/m/039bp,1930-01-30,1978-12-10,White,European,,"Gene Hackman. Actor: The French Connection. Eugene Allen Hackman was born in San Bernardino, California, the son of Ann Lydia Elizabeth (Gray) and Eugene Ezra Hackman, who operated a newspaper printing press. He is of Pennsylvania Dutch (German), English, and Scottish ancestry, partly by way of Canada, where his mother was born. After several moves, his family settled in Danville, Illinois. Gene grew up in a broken home, which he..."
362719,/m/01_mdl,,nm0002145,tt0078346,,M,,,Trevor Howard,/m/0cs7z_0,,/m/015dnt,1913-09-29,1978-12-10,,,,
362719,/m/01_mdl,ch2304,nm0000654,tt0078346,General Zod,M,1.829,/m/02w7gg,Terence Stamp,/m/03jskj2,/m/03jlpc,/m/01fkv0,1938-07-22,1978-12-10,English,European,,
362719,/m/01_mdl,ch5835,nm0566013,tt0078346,Jimmy Olsen,M,,,Marc McClure,/m/0k3z20,/m/01l7gv,/m/06rghp,1957-03-31,1978-12-10,,,,
362719,/m/01_mdl,ch8498,nm0178114,tt0078346,Perry White,M,,,Jackie Cooper,/m/0k3z1d,/m/04mctc,/m/012c6x,1922-09-15,1978-12-10,,,,
362719,/m/01_mdl,ch6650,nm0001659,tt0078346,Superman,M,1.93,,Christopher Reeve,/m/0k3z12,/m/070vn,/m/0jrny,1952-09-25,1978-12-10,,,,
362719,/m/01_mdl,,nm0001229,tt0078346,Jonathan Kent,M,1.803,/m/07bch9,Glenn Ford,/m/0k3z1k,/m/05hk22,/m/02_01w,1916-05-01,1978-12-10,Scottish,European,,
362719,/m/01_mdl,ch6486,nm0452288,tt0078346,Lois Lane,F,1.68,/m/0g8_vp,Margot Kidder,/m/0k3z1q,/m/04pzy,/m/04mlmx,1948-10-17,1978-12-10,,,,"Margot Kidder. Actress: Superman. Margot Kidder was born Margaret Ruth Kidder in Yellowknife, Northwest Territories, Canada, to Jocelyn Mary ""Jill"" (Wilson), a history teacher from British Columbia, and Kendall Kidder, a New Mexico-born mining engineer and explosives expert. Margot was a delightful child who took pride in everything she did. At an early age, she became aware of the great emotions she felt towards expressing herself, and caught the acting..."
362719,/m/01_mdl,ch102,nm0247532,tt0078346,Clark Kent,M,,,Jeff East,/m/0k3z25,/m/02362,/m/06db7b,1957-10-27,1978-12-10,,,,
362719,/m/01_mdl,,nm0948772,tt0078346,Lara Lor-Van,F,1.689,/m/0g96wd,Susannah York,/m/03jpmw7,/m/071jhv,/m/01fwf1,1939-01-09,1978-12-10,British,European,,
362719,/m/01_mdl,,nm0857187,tt0078346,Martha Kent,F,,,Phyllis Thaxter,/m/03jqddv,/m/05bksy,/m/072cb4,1921-11-20,1978-12-10,,,,
362719,/m/01_mdl,ch5961,nm0674781,tt0078346,Eve Teschmacher,F,1.7,,Valerie Perrine,/m/0k3z1w,/m/026zsbc,/m/01gvx4,1943-09-03,1978-12-10,,,,
362719,/m/01_mdl,,nm0235243,tt0078346,Ursa,F,1.778,,Sarah Douglas,/m/03jswr3,/m/025sh7w,/m/04qmmn,1952-12-12,1978-12-10,,,,
362719,/m/01_mdl,,nm0000008,tt0078346,Jor-El,M,1.75,/m/07mqps,Marlon Brando,/m/0k3z0s,/m/02kdb5,/m/04__f,1924-04-03,1978-12-10,Dutch,European,,
362719,/m/01_mdl,,nm0641172,tt0078346,Non,M,1.98,,Jack O'Halloran,/m/043w1wv,/m/026wxyr,/m/08h0y7,1943-04-08,1978-12-10,,,,
1441555,/m/051w8q,,,,,M,,/m/0222qb,Pier Paolo Pasolini,/m/0220p39,,/m/016hvl,1922-03-05,1965-01-01,Italian,European,,
19200837,/m/04lf5n7,,,,,M,1.79,,Lloyd Nolan,/m/04lr2_v,,/m/06fgbb,1902-08-11,1953-11-15,,,,
19200837,/m/04lf5n7,,,,,M,,,Elroy Hirsch,/m/04lr2__,,/m/029d6t,1923-06-17,1953-11-15,,,,
19200837,/m/04lf5n7,,,,,M,,,Joseph Crehan,/m/09j1kq8,,/m/04cs0xs,1883-07-15,1953-11-15,,,,
19200837,/m/04lf5n7,,,,,M,,,James Millican,/m/09vlvxk,,/m/09gdc6d,1911-02-17,1953-11-15,,,,
19200837,/m/04lf5n7,,,,,M,,,James Brown,/m/0c059sz,,/m/05zvln4,1920-03-22,1953-11-15,,,,
13706555,/m/03cfpw2,,nm0000779,tt0002920,Fatty,M,1.78,/m/07bch9,Roscoe Arbuckle,/m/040l8yd,/m/0h5km1n,/m/0k57l,1887-03-24,1913-09-11,Scottish,European,,
23066641,/m/064n1xv,,,,,M,,,Basil Sydney,/m/0gb_2zc,,/m/0f3l3j,1894-04-23,1936-03-01,,,,
23066641,/m/064n1xv,,,,,F,,,Peggy Ashcroft,/m/0gc8ccs,,/m/02n6fn,1907-12-22,1936-03-01,,,,
23066641,/m/064n1xv,,,,,M,,,Frank Cellier,/m/0gcdtgr,,/m/04mx6jw,1884-02-23,1936-03-01,,,,
23066641,/m/064n1xv,,,,,M,1.83,,Bernard Lee,/m/0gcgb7v,,/m/03nv71,1908-01-10,1936-03-01,,,,
23066641,/m/064n1xv,,,,,M,,/m/041rx,Oscar Homolka,/m/0gchv39,,/m/04xbhp,1898-08-12,1936-03-01,Jewish,Middle Eastern,,
23066641,/m/064n1xv,,,,,M,1.83,,Walter Huston,/m/0gckxrr,,/m/012dtw,1883-04-05,1936-03-01,,,,
12913133,/m/02xcr1x,,,,,M,,,Robert Logan,/m/04hv0_3,,/m/02x9czm,1941-05-29,1979-11-01,,,,
12913133,/m/02xcr1x,,,,,F,,,Susan Damante-Shaw,/m/05v75sf,,/m/02xctz0,1950-06-17,1979-11-01,,,,
12913133,/m/02xcr1x,,,,,F,,,Heather Rattray,/m/09j0bct,,/m/02x9r5j,1965-04-25,1979-11-01,,,,
12913133,/m/02xcr1x,,,,,M,,,William Bryant,/m/0h2nycc,,/m/0gg6xdn,1924-01-31,1979-11-01,,,,
12913133,/m/02xcr1x,,,,,M,,,George Buck Flower,/m/03jq6m0,,/m/06n2th,1937-10-28,1979-11-01,,,,
10705531,/m/02qmrx5,,nm0101198,tt0219224,,M,1.85,,Grant Bowler,/m/0gckd9r,,/m/07b9cq,1968-07-18,2000-01-01,,,,
10705531,/m/02qmrx5,,nm0571537,tt0219224,,F,1.67,/m/047948f,Jacqueline McKenzie,/m/0cgmygd,,/m/04g6qg,1967-10-24,2000-01-01,Scottish,European,,
10705531,/m/02qmrx5,,nm0001829,tt0219224,Moira Davidson,F,1.75,,Rachel Ward,/m/0cgnwr9,/m/0gyhj_s,/m/021nx5,1957-09-12,2000-01-01,,,,
10705531,/m/02qmrx5,,,tt0219224,,M,,,Bryan Brown,/m/0cgn_nv,,/m/04bgrh,1947-06-23,2000-01-01,,,,
10705531,/m/02qmrx5,,,tt0219224,,M,1.78,,Armand Assante,/m/0cgnrk8,,/m/04mg6l,1949-10-04,2000-01-01,,,,
10705531,/m/02qmrx5,,,tt0219224,,M,1.85,,Steve Bastoni,/m/0cgmyhj,,/m/026m6q8,1966-03-04,2000-01-01,,,,
10705531,/m/02qmrx5,,,tt0219224,,M,,,Kevin Copeland,/m/0gb_h6q,,/m/0gb_h6v,1967-01-06,2000-01-01,,,,
4459059,/m/0c3lr0,,,tt0120373,Billie Tyler,F,1.77,/m/04ggbzy,Charlize Theron,/m/0k7blx,/m/0gxnklx,/m/01l9p,1975-08-07,1997-05-30,White African,African,,
4459059,/m/0c3lr0,,,tt0120373,Benny Gibbs,M,1.78,,Rip Torn,/m/02vbrgd,/m/0h5ln6c,/m/02js_6,1931-02-06,1997-05-30,,,,
4459059,/m/0c3lr0,,,tt0120373,Elizabeth Gardner,F,1.626,,Jessica Steen,/m/075r6_2,/m/075r6_4,/m/042g8x,1965-12-19,1997-05-30,,,,
4459059,/m/0c3lr0,,,tt0120373,,M,,,Lawrence Pressman,/m/0gbxjwv,,/m/052scg,1939-07-10,1997-05-30,,,,
4459059,/m/0c3lr0,,,tt0120373,,F,,,Alexandra Wentworth,/m/0gc070m,,/m/01pj2d,1965-01-12,1997-05-30,,,,
4459059,/m/0c3lr0,,,tt0120373,,M,,/m/04q7gbh,Austin Pendleton,/m/0gc23s6,,/m/08jfkw,1940-03-27,1997-05-30,American,European,,
4459059,/m/0c3lr0,,,tt0120373,Richard Rietti,M,1.91,,Michael Richards,/m/0k7bll,/m/0h2pw_n,/m/0q9vf,1949-07-24,1997-05-30,,,,
4459059,/m/0c3lr0,,,tt0120373,Jacqueline,F,1.765,,Jennifer Coolidge,/m/0gcbkl8,/m/0g_ypg9,/m/073749,1961-08-28,1997-05-30,,,,
